Date,Open,High,Low,Close
16-03-2016,1127.594184,1142.888445,1106.436624,1122.215448
17-03-2016,1128.496371,1143.793096,1107.331552,1123.110338
18-03-2016,1129.398558,1144.697746,1108.226479,1124.005227
19-03-2016,1130.300745,1145.602397,1109.121407,1124.900117
20-03-2016,1131.202932,1146.507047,1110.016334,1125.795007
21-03-2016,1132.105119,1147.411698,1110.911262,1126.689897
22-03-2016,1133.007306,1148.316348,1111.806189,1127.584787
23-03-2016,1133.909493,1149.220999,1112.701117,1128.479676
24-03-2016,1134.81168,1150.125649,1113.596044,1129.374566
25-03-2016,1135.713867,1151.0303,1114.490972,1130.269456
26-03-2016,1136.616054,1151.93495,1115.385899,1131.164346
27-03-2016,1137.518242,1152.839601,1116.280827,1132.059235
28-03-2016,1138.420429,1153.744251,1117.175754,1132.954125
29-03-2016,1139.322616,1154.648902,1118.070682,1133.849015
30-03-2016,1140.224803,1155.553552,1118.965609,1134.743905
31-03-2016,1141.12699,1156.458203,1119.860537,1135.638794
01-04-2016,1142.029177,1157.362853,1120.755464,1136.533684
02-04-2016,1142.931364,1158.267504,1121.650392,1137.428574
03-04-2016,1143.833551,1159.172154,1122.545319,1138.323464
04-04-2016,1144.735738,1160.076805,1123.440246,1139.218354
05-04-2016,1145.637925,1160.981455,1124.335174,1140.113243
06-04-2016,1146.540112,1161.886106,1125.230101,1141.008133
07-04-2016,1147.442299,1162.790756,1126.125029,1141.903023
08-04-2016,1148.344486,1163.695407,1127.019956,1142.797913
09-04-2016,1149.246673,1164.600057,1127.914884,1143.692802
10-04-2016,1150.14886,1165.504708,1128.809811,1144.587692
11-04-2016,1151.051047,1166.409358,1129.704739,1145.482582
12-04-2016,1151.953234,1167.314009,1130.599666,1146.377472
13-04-2016,1152.855421,1168.218659,1131.494594,1147.272361
14-04-2016,1153.757608,1169.12331,1132.389521,1148.167251
15-04-2016,1154.659796,1170.02796,1133.284449,1149.062141
16-04-2016,1155.561983,1170.932611,1134.179376,1149.957031
17-04-2016,1156.46417,1171.837261,1135.074304,1150.85192
18-04-2016,1157.366357,1172.741912,1135.969231,1151.74681
19-04-2016,1158.268544,1173.646562,1136.864159,1152.6417
20-04-2016,1159.170731,1174.551213,1137.759086,1153.53659
21-04-2016,1160.072918,1175.455863,1138.654014,1154.43148
22-04-2016,1160.975105,1176.360514,1139.548941,1155.326369
23-04-2016,1161.877292,1177.265164,1140.443869,1156.221259
24-04-2016,1162.779479,1178.169815,1141.338796,1157.116149
25-04-2016,1163.681666,1179.074465,1142.233724,1158.011039
26-04-2016,1164.583853,1179.979116,1143.128651,1158.905928
27-04-2016,1165.48604,1180.883766,1144.023578,1159.800818
28-04-2016,1166.388227,1181.788417,1144.918506,1160.695708
29-04-2016,1167.290414,1182.693067,1145.813433,1161.590598
30-04-2016,1168.192601,1183.597718,1146.708361,1162.485487
01-05-2016,1169.094788,1184.502368,1147.603288,1163.380377
date,open,high,low,close
02-05-2016,1169.996975,1185.407019,1148.498216,1164.275267
03-05-2016,1170.899162,1186.311669,1149.393143,1165.170157
04-05-2016,1171.801349,1187.21632,1150.288071,1166.065047
05-05-2016,1172.703537,1188.12097,1151.182998,1166.959936
06-05-2016,1173.605724,1189.025621,1152.077926,1167.854826
07-05-2016,1174.507911,1189.930271,1152.972853,1168.749716
08-05-2016,1175.410098,1190.834922,1153.867781,1169.644606
09-05-2016,1176.312285,1191.739572,1154.762708,1170.539495
10-05-2016,1177.214472,1192.644223,1155.657636,1171.434385
11-05-2016,1178.116659,1193.548873,1156.552563,1172.329275
12-05-2016,1179.018846,1194.453524,1157.447491,1173.224165
13-05-2016,1179.921033,1195.358174,1158.342418,1174.119054
14-05-2016,1180.82322,1196.262825,1159.237346,1175.013944
15-05-2016,1181.725407,1197.167475,1160.132273,1175.908834
16-05-2016,1182.627594,1198.072126,1161.027201,1176.803724
17-05-2016,1183.529781,1198.976776,1161.922128,1177.698614
18-05-2016,1184.431968,1199.881427,1162.817056,1178.593503
19-05-2016,1185.334155,1200.786077,1163.711983,1179.488393
20-05-2016,1186.236342,1201.690728,1164.606911,1180.383283
21-05-2016,1187.138529,1202.595378,1165.501838,1181.278173
22-05-2016,1188.040716,1203.500029,1166.396765,1182.173062
23-05-2016,1188.942903,1204.404679,1167.291693,1183.067952
24-05-2016,1189.845091,1205.30933,1168.18662,1183.962842
25-05-2016,1190.747278,1206.21398,1169.081548,1184.857732
26-05-2016,1191.649465,1207.11863,1169.976475,1185.752621
27-05-2016,1192.551652,1208.023281,1170.871403,1186.647511
28-05-2016,1193.453839,1208.927931,1171.76633,1187.542401
29-05-2016,1194.356026,1209.832582,1172.661258,1188.437291
30-05-2016,1195.258213,1210.737232,1173.556185,1189.332181
31-05-2016,1196.1604,1211.641883,1174.451113,1190.22707
01-06-2016,1197.062587,1212.546533,1175.34604,1191.12196
02-06-2016,1197.964774,1213.451184,1176.240968,1192.01685
03-06-2016,1198.866961,1214.355834,1177.135895,1192.91174
04-06-2016,1199.769148,1215.260485,1178.030823,1193.806629
05-06-2016,1200.671335,1216.165135,1178.92575,1194.701519
06-06-2016,1201.573522,1217.069786,1179.820678,1195.596409
07-06-2016,1202.475709,1217.974436,1180.715605,1196.491299
08-06-2016,1203.377896,1218.879087,1181.610533,1197.386188
09-06-2016,1204.280083,1219.783737,1182.50546,1198.281078
10-06-2016,1205.18227,1220.688388,1183.400388,1199.175968
11-06-2016,1206.084457,1221.593038,1184.295315,1200.070858
12-06-2016,1206.986645,1222.497689,1185.190243,1200.965747
13-06-2016,1207.888832,1223.402339,1186.08517,1201.860637
14-06-2016,1208.791019,1224.30699,1186.980097,1202.755527
15-06-2016,1209.693206,1225.21164,1187.875025,1203.650417
16-06-2016,1210.595393,1226.116291,1188.769952,1204.545307
17-06-2016,1211.49758,1227.020941,1189.66488,1205.440196
18-06-2016,1212.399767,1227.925592,1190.559807,1206.335086
19-06-2016,1213.301954,1228.830242,1191.454735,1207.229976
20-06-2016,1214.204141,1229.734893,1192.349662,1208.124866
21-06-2016,1215.106328,1230.639543,1193.24459,1209.019755
22-06-2016,1216.008515,1231.544194,1194.139517,1209.914645
23-06-2016,1216.910702,1232.448844,1195.034445,1210.809535
24-06-2016,1217.812889,1233.353495,1195.929372,1211.704425
25-06-2016,1218.715076,1234.258145,1196.8243,1212.599314
26-06-2016,1219.617263,1235.162796,1197.719227,1213.494204
27-06-2016,1220.51945,1236.067446,1198.614155,1214.389094
28-06-2016,1221.421637,1236.972097,1199.509082,1215.283984
29-06-2016,1222.323824,1237.876747,1200.40401,1216.178874
30-06-2016,1223.226011,1238.781398,1201.298937,1217.073763
01-07-2016,1224.128199,1239.686048,1202.193865,1217.968653
02-07-2016,1225.030386,1240.590699,1203.088792,1218.863543
03-07-2016,1225.932573,1241.495349,1203.98372,1219.758433
04-07-2016,1226.83476,1242.4,1204.878647,1220.653322
05-07-2016,1227.736947,1243.30465,1205.773575,1221.548212
06-07-2016,1228.639134,1244.209301,1206.668502,1222.443102
07-07-2016,1229.541321,1245.113951,1207.56343,1223.337992
08-07-2016,1230.443508,1246.018602,1208.458357,1224.232881
09-07-2016,1231.345695,1246.923252,1209.353284,1225.127771
10-07-2016,1232.247882,1247.827903,1210.248212,1226.022661
11-07-2016,1233.150069,1248.732553,1211.143139,1226.917551
12-07-2016,1234.052256,1249.637204,1212.038067,1227.812441
13-07-2016,1234.954443,1250.541854,1212.932994,1228.70733
14-07-2016,1235.85663,1251.446505,1213.827922,1229.60222
15-07-2016,1236.758817,1252.351155,1214.722849,1230.49711
16-07-2016,1237.661004,1253.255806,1215.617777,1231.392
17-07-2016,1238.563191,1254.160456,1216.512704,1232.286889
18-07-2016,1239.465378,1255.065107,1217.407632,1233.181779
19-07-2016,1240.367565,1255.969757,1218.302559,1234.076669
20-07-2016,1241.269753,1256.874408,1219.197487,1234.971559
21-07-2016,1242.17194,1257.779058,1220.092414,1235.866448
22-07-2016,1243.074127,1258.683709,1220.987342,1236.761338
23-07-2016,1243.976314,1259.588359,1221.882269,1237.656228
24-07-2016,1244.878501,1260.49301,1222.777197,1238.551118
25-07-2016,1245.780688,1261.39766,1223.672124,1239.446008
26-07-2016,1246.682875,1262.302311,1224.567052,1240.340897
27-07-2016,1247.585062,1263.206961,1225.461979,1241.235787
28-07-2016,1248.487249,1264.111612,1226.356907,1242.130677
29-07-2016,1249.389436,1265.016262,1227.251834,1243.025567
30-07-2016,1250.291623,1265.920913,1228.146762,1243.920456
31-07-2016,1251.19381,1266.825563,1229.041689,1244.815346
01-08-2016,1252.095997,1267.730214,1229.936616,1245.710236
02-08-2016,1252.998184,1268.634864,1230.831544,1246.605126
03-08-2016,1253.900371,1269.539515,1231.726471,1247.500015
04-08-2016,1254.802558,1270.444165,1232.621399,1248.394905
05-08-2016,1255.704745,1271.348816,1233.516326,1249.289795
06-08-2016,1256.606932,1272.253466,1234.411254,1250.184685
07-08-2016,1257.509119,1273.158117,1235.306181,1251.079574
08-08-2016,1258.411307,1274.062767,1236.201109,1251.974464
09-08-2016,1259.313494,1274.967418,1237.096036,1252.869354
10-08-2016,1260.215681,1275.872068,1237.990964,1253.764244
11-08-2016,1261.117868,1276.776718,1238.885891,1254.659134
12-08-2016,1262.020055,1277.681369,1239.780819,1255.554023
13-08-2016,1262.922242,1278.586019,1240.675746,1256.448913
14-08-2016,1263.824429,1279.49067,1241.570674,1257.343803
15-08-2016,1264.726616,1280.39532,1242.465601,1258.238693
16-08-2016,1265.628803,1281.299971,1243.360529,1259.133582
17-08-2016,1266.53099,1282.204621,1244.255456,1260.028472
18-08-2016,1267.433177,1283.109272,1245.150384,1260.923362
19-08-2016,1268.335364,1284.013922,1246.045311,1261.818252
20-08-2016,1269.237551,1284.918573,1246.940239,1262.713141
21-08-2016,1270.139738,1285.823223,1247.835166,1263.608031
22-08-2016,1271.041925,1286.727874,1248.730094,1264.502921
23-08-2016,1271.944112,1287.632524,1249.625021,1265.397811
24-08-2016,1272.846299,1288.537175,1250.519949,1266.292701
25-08-2016,1273.748486,1289.441825,1251.414876,1267.18759
26-08-2016,1274.650673,1290.346476,1252.309803,1268.08248
27-08-2016,1275.552861,1291.251126,1253.204731,1268.97737
28-08-2016,1276.455048,1292.155777,1254.099658,1269.87226
29-08-2016,1277.357235,1293.060427,1254.994586,1270.767149
30-08-2016,1278.259422,1293.965078,1255.889513,1271.662039
31-08-2016,1279.161609,1294.869728,1256.784441,1272.556929
01-09-2016,1280.063796,1295.774379,1257.679368,1273.451819
02-09-2016,1280.965983,1296.679029,1258.574296,1274.346708
03-09-2016,1281.86817,1297.58368,1259.469223,1275.241598
04-09-2016,1282.770357,1298.48833,1260.364151,1276.136488
05-09-2016,1283.672544,1299.392981,1261.259078,1277.031378
06-09-2016,1284.574731,1300.297631,1262.154006,1277.926268
07-09-2016,1285.476918,1301.202282,1263.048933,1278.821157
08-09-2016,1286.379105,1302.106932,1263.943861,1279.716047
09-09-2016,1287.281292,1303.011583,1264.838788,1280.610937
10-09-2016,1288.183479,1303.916233,1265.733716,1281.505827
11-09-2016,1289.085666,1304.820884,1266.628643,1282.400716
12-09-2016,1289.987853,1305.725534,1267.523571,1283.295606
13-09-2016,1290.89004,1306.630185,1268.418498,1284.190496
14-09-2016,1291.792227,1307.534835,1269.313426,1285.085386
15-09-2016,1292.694415,1308.439486,1270.208353,1285.980275
16-09-2016,1293.596602,1309.344136,1271.103281,1286.875165
17-09-2016,1294.498789,1310.248787,1271.998208,1287.770055
18-09-2016,1295.400976,1311.153437,1272.893135,1288.664945
19-09-2016,1296.303163,1312.058088,1273.788063,1289.559835
20-09-2016,1297.20535,1312.962738,1274.68299,1290.454724
21-09-2016,1298.107537,1313.867389,1275.577918,1291.349614
22-09-2016,1299.009724,1314.772039,1276.472845,1292.244504
23-09-2016,1299.911911,1315.67669,1277.367773,1293.139394
24-09-2016,1300.814098,1316.58134,1278.2627,1294.034283
25-09-2016,1301.716285,1317.485991,1279.157628,1294.929173
26-09-2016,1302.618472,1318.390641,1280.052555,1295.824063
27-09-2016,1303.520659,1319.295292,1280.947483,1296.718953
28-09-2016,1304.422846,1320.199942,1281.84241,1297.613842
29-09-2016,1305.325033,1321.104593,1282.737338,1298.508732
30-09-2016,1306.22722,1322.009243,1283.632265,1299.403622
01-10-2016,1307.129407,1322.913894,1284.527193,1300.298512
02-10-2016,1308.031594,1323.818544,1285.42212,1301.193401
03-10-2016,1308.933781,1324.723195,1286.317048,1302.088291
04-10-2016,1309.835969,1325.627845,1287.211975,1302.983181
05-10-2016,1310.738156,1326.532496,1288.106903,1303.878071
06-10-2016,1311.640343,1327.437146,1289.00183,1304.772961
07-10-2016,1312.54253,1328.341797,1289.896758,1305.66785
08-10-2016,1313.444717,1329.246447,1290.791685,1306.56274
09-10-2016,1314.346904,1330.151098,1291.686613,1307.45763
10-10-2016,1315.249091,1331.055748,1292.58154,1308.35252
11-10-2016,1316.151278,1331.960399,1293.476468,1309.247409
12-10-2016,1317.053465,1332.865049,1294.371395,1310.142299
13-10-2016,1317.955652,1333.7697,1295.266322,1311.037189
14-10-2016,1318.857839,1334.67435,1296.16125,1311.932079
15-10-2016,1319.760026,1335.579001,1297.056177,1312.826968
16-10-2016,1320.662213,1336.483651,1297.951105,1313.721858
17-10-2016,1321.5644,1337.388302,1298.846032,1314.616748
18-10-2016,1322.466587,1338.292952,1299.74096,1315.511638
19-10-2016,1323.368774,1339.197603,1300.635887,1316.406528
20-10-2016,1324.270961,1340.102253,1301.530815,1317.301417
21-10-2016,1325.173148,1341.006904,1302.425742,1318.196307
22-10-2016,1326.075335,1341.911554,1303.32067,1319.091197
23-10-2016,1326.977523,1342.816205,1304.215597,1319.986087
24-10-2016,1327.87971,1343.720855,1305.110525,1320.880976
25-10-2016,1328.781897,1344.625505,1306.005452,1321.775866
26-10-2016,1329.684084,1345.530156,1306.90038,1322.670756
27-10-2016,1330.586271,1346.434806,1307.795307,1323.565646
28-10-2016,1331.488458,1347.339457,1308.690235,1324.460535
29-10-2016,1332.390645,1348.244107,1309.585162,1325.355425
30-10-2016,1333.292832,1349.148758,1310.48009,1326.250315
31-10-2016,1334.195019,1350.053408,1311.375017,1327.145205
01-11-2016,1335.097206,1350.958059,1312.269945,1328.040095
02-11-2016,1335.999393,1351.862709,1313.164872,1328.934984
03-11-2016,1336.90158,1352.76736,1314.0598,1329.829874
04-11-2016,1337.803767,1353.67201,1314.954727,1330.724764
05-11-2016,1338.705954,1354.576661,1315.849654,1331.619654
06-11-2016,1339.608141,1355.481311,1316.744582,1332.514543
07-11-2016,1340.510328,1356.385962,1317.639509,1333.409433
08-11-2016,1341.412515,1357.290612,1318.534437,1334.304323
09-11-2016,1342.314702,1358.195263,1319.429364,1335.199213
10-11-2016,1343.216889,1359.099913,1320.324292,1336.094102
11-11-2016,1344.119077,1360.004564,1321.219219,1336.988992
12-11-2016,1345.021264,1360.909214,1322.114147,1337.883882
13-11-2016,1345.923451,1361.813865,1323.009074,1338.778772
14-11-2016,1346.825638,1362.718515,1323.904002,1339.673662
15-11-2016,1347.727825,1363.623166,1324.798929,1340.568551
16-11-2016,1348.630012,1364.527816,1325.693857,1341.463441
17-11-2016,1349.532199,1365.432467,1326.588784,1342.358331
18-11-2016,1350.434386,1366.337117,1327.483712,1343.253221
19-11-2016,1351.336573,1367.241768,1328.378639,1344.14811
20-11-2016,1352.23876,1368.146418,1329.273567,1345.043
21-11-2016,1353.140947,1369.051069,1330.168494,1345.93789
22-11-2016,1354.043134,1369.955719,1331.063422,1346.83278
23-11-2016,1354.945321,1370.86037,1331.958349,1347.727669
24-11-2016,1355.847508,1371.76502,1332.853277,1348.622559
25-11-2016,1356.749695,1372.669671,1333.748204,1349.517449
26-11-2016,1357.651882,1373.574321,1334.643132,1350.412339
27-11-2016,1358.554069,1374.478972,1335.538059,1351.307228
28-11-2016,1359.456256,1375.383622,1336.432987,1352.202118
29-11-2016,1360.358443,1376.288273,1337.327914,1353.097008
30-11-2016,1361.260631,1377.192923,1338.222841,1353.991898
01-12-2016,1362.162818,1378.097574,1339.117769,1354.886788
02-12-2016,1363.065005,1379.002224,1340.012696,1355.781677
03-12-2016,1363.967192,1379.906875,1340.907624,1356.676567
04-12-2016,1364.869379,1380.811525,1341.802551,1357.571457
05-12-2016,1365.771566,1381.716176,1342.697479,1358.466347
06-12-2016,1366.673753,1382.620826,1343.592406,1359.361236
07-12-2016,1367.57594,1383.525477,1344.487334,1360.256126
08-12-2016,1368.478127,1384.430127,1345.382261,1361.151016
09-12-2016,1369.380314,1385.334778,1346.277189,1362.045906
10-12-2016,1370.282501,1386.239428,1347.172116,1362.940795
11-12-2016,1371.184688,1387.144079,1348.067044,1363.835685
12-12-2016,1372.086875,1388.048729,1348.961971,1364.730575
13-12-2016,1372.989062,1388.95338,1349.856899,1365.625465
14-12-2016,1373.891249,1389.85803,1350.751826,1366.520355
15-12-2016,1374.793436,1390.762681,1351.646754,1367.415244
16-12-2016,1375.695623,1391.667331,1352.541681,1368.310134
17-12-2016,1376.59781,1392.571982,1353.436609,1369.205024
18-12-2016,1377.499997,1393.476632,1354.331536,1370.099914
19-12-2016,1378.402184,1394.381283,1355.226464,1370.994803
20-12-2016,1379.304372,1395.285933,1356.121391,1371.889693
21-12-2016,1380.206559,1396.190584,1357.016319,1372.784583
22-12-2016,1381.108746,1397.095234,1357.911246,1373.679473
23-12-2016,1382.010933,1397.999885,1358.806173,1374.574362
24-12-2016,1382.91312,1398.904535,1359.701101,1375.469252
25-12-2016,1383.815307,1399.809186,1360.596028,1376.364142
26-12-2016,1384.717494,1400.713836,1361.490956,1377.259032
27-12-2016,1385.619681,1401.618487,1362.385883,1378.153922
28-12-2016,1386.521868,1402.523137,1363.280811,1379.048811
29-12-2016,1387.424055,1403.427788,1364.175738,1379.943701
30-12-2016,1388.326242,1404.332438,1365.070666,1380.838591
31-12-2016,1389.228429,1405.237089,1365.965593,1381.733481
01-01-2017,1390.130616,1406.141739,1366.860521,1382.62837
02-01-2017,1391.032803,1407.04639,1367.755448,1383.52326
03-01-2017,1391.93499,1407.95104,1368.650376,1384.41815
04-01-2017,1392.837177,1408.855691,1369.545303,1385.31304
05-01-2017,1393.739364,1409.760341,1370.440231,1386.207929
06-01-2017,1394.641551,1410.664992,1371.335158,1387.102819
07-01-2017,1395.543738,1411.569642,1372.230086,1387.997709
08-01-2017,1396.445926,1412.474292,1373.125013,1388.892599
09-01-2017,1397.348113,1413.378943,1374.019941,1389.787489
10-01-2017,1398.2503,1414.283593,1374.914868,1390.682378
11-01-2017,1399.152487,1415.188244,1375.809796,1391.577268
12-01-2017,1400.054674,1416.092894,1376.704723,1392.472158
13-01-2017,1400.956861,1416.997545,1377.599651,1393.367048
14-01-2017,1401.859048,1417.902195,1378.494578,1394.261937
15-01-2017,1402.761235,1418.806846,1379.389506,1395.156827
16-01-2017,1403.663422,1419.711496,1380.284433,1396.051717
17-01-2017,1404.565609,1420.616147,1381.17936,1396.946607
18-01-2017,1405.467796,1421.520797,1382.074288,1397.841496
19-01-2017,1406.369983,1422.425448,1382.969215,1398.736386
20-01-2017,1407.27217,1423.330098,1383.864143,1399.631276
21-01-2017,1408.174357,1424.234749,1384.75907,1400.526166
22-01-2017,1409.076544,1425.139399,1385.653998,1401.421055
23-01-2017,1409.978731,1426.04405,1386.548925,1402.315945
24-01-2017,1410.880918,1426.9487,1387.443853,1403.210835
25-01-2017,1411.783105,1427.853351,1388.33878,1404.105725
26-01-2017,1412.685292,1428.758001,1389.233708,1405.000615
27-01-2017,1413.58748,1429.662652,1390.128635,1405.895504
28-01-2017,1414.489667,1430.567302,1391.023563,1406.790394
29-01-2017,1415.391854,1431.471953,1391.91849,1407.685284
30-01-2017,1416.294041,1432.376603,1392.813418,1408.580174
31-01-2017,1417.196228,1433.281254,1393.708345,1409.475063
01-02-2017,1418.098415,1434.185904,1394.603273,1410.369953
02-02-2017,1419.000602,1435.090555,1395.4982,1411.264843
03-02-2017,1419.902789,1435.995205,1396.393128,1412.159733
04-02-2017,1420.804976,1436.899856,1397.288055,1413.054622
05-02-2017,1421.707163,1437.804506,1398.182983,1413.949512
06-02-2017,1422.60935,1438.709157,1399.07791,1414.844402
07-02-2017,1423.511537,1439.613807,1399.972838,1415.739292
08-02-2017,1424.413724,1440.518458,1400.867765,1416.634182
09-02-2017,1425.315911,1441.423108,1401.762692,1417.529071
10-02-2017,1426.218098,1442.327759,1402.65762,1418.423961
11-02-2017,1427.120285,1443.232409,1403.552547,1419.318851
12-02-2017,1428.022472,1444.13706,1404.447475,1420.213741
13-02-2017,1428.924659,1445.04171,1405.342402,1421.10863
14-02-2017,1429.826846,1445.946361,1406.23733,1422.00352
15-02-2017,1430.729034,1446.851011,1407.132257,1422.89841
16-02-2017,1431.631221,1447.755662,1408.027185,1423.7933
17-02-2017,1432.533408,1448.660312,1408.922112,1424.688189
18-02-2017,1433.435595,1449.564963,1409.81704,1425.583079
19-02-2017,1434.337782,1450.469613,1410.711967,1426.477969
20-02-2017,1435.239969,1451.374264,1411.606895,1427.372859
21-02-2017,1436.142156,1452.278914,1412.501822,1428.267749
22-02-2017,1437.044343,1453.183565,1413.39675,1429.162638
23-02-2017,1437.94653,1454.088215,1414.291677,1430.057528
24-02-2017,1438.848717,1454.992866,1415.186605,1430.952418
25-02-2017,1439.750904,1455.897516,1416.081532,1431.847308
26-02-2017,1440.653091,1456.802167,1416.97646,1432.742197
27-02-2017,1441.555278,1457.706817,1417.871387,1433.637087
28-02-2017,1442.457465,1458.611468,1418.766315,1434.531977
01-03-2017,1443.359652,1459.516118,1419.661242,1435.426867
02-03-2017,1444.261839,1460.420769,1420.55617,1436.321756
03-03-2017,1445.164026,1461.325419,1421.451097,1437.216646
04-03-2017,1446.066213,1462.23007,1422.346025,1438.111536
05-03-2017,1446.9684,1463.13472,1423.240952,1439.006426
06-03-2017,1447.870588,1464.039371,1424.135879,1439.901316
07-03-2017,1448.772775,1464.944021,1425.030807,1440.796205
08-03-2017,1449.674962,1465.848672,1425.925734,1441.691095
09-03-2017,1450.577149,1466.753322,1426.820662,1442.585985
10-03-2017,1451.479336,1467.657973,1427.715589,1443.480875
11-03-2017,1452.381523,1468.562623,1428.610517,1444.375764
12-03-2017,1453.28371,1469.467274,1429.505444,1445.270654
13-03-2017,1454.185897,1470.371924,1430.400372,1446.165544
14-03-2017,1455.088084,1471.276575,1431.295299,1447.060434
15-03-2017,1455.990271,1472.181225,1432.190227,1447.955323
16-03-2017,1456.892458,1473.085876,1433.085154,1448.850213
17-03-2017,1457.794645,1473.990526,1433.980082,1449.745103
18-03-2017,1458.696832,1474.895177,1434.875009,1450.639993
19-03-2017,1459.599019,1475.799827,1435.769937,1451.534882
20-03-2017,1460.501206,1476.704478,1436.664864,1452.429772
21-03-2017,1461.403393,1477.609128,1437.559792,1453.324662
22-03-2017,1462.30558,1478.513779,1438.454719,1454.219552
23-03-2017,1463.207767,1479.418429,1439.349647,1455.114442
24-03-2017,1464.109954,1480.32308,1440.244574,1456.009331
25-03-2017,1465.012142,1481.22773,1441.139502,1456.904221
26-03-2017,1465.914329,1482.13238,1442.034429,1457.799111
27-03-2017,1466.816516,1483.037031,1442.929357,1458.694001
28-03-2017,1467.718703,1483.941681,1443.824284,1459.58889
29-03-2017,1468.62089,1484.846332,1444.719212,1460.48378
30-03-2017,1469.523077,1485.750982,1445.614139,1461.37867
31-03-2017,1470.425264,1486.655633,1446.509066,1462.27356
01-04-2017,1471.327451,1487.560283,1447.403994,1463.168449
02-04-2017,1472.229638,1488.464934,1448.298921,1464.063339
03-04-2017,1473.131825,1489.369584,1449.193849,1464.958229
04-04-2017,1474.034012,1490.274235,1450.088776,1465.853119
05-04-2017,1474.936199,1491.178885,1450.983704,1466.748009
06-04-2017,1475.838386,1492.083536,1451.878631,1467.642898
07-04-2017,1476.740573,1492.988186,1452.773559,1468.537788
08-04-2017,1477.64276,1493.892837,1453.668486,1469.432678
09-04-2017,1478.544947,1494.797487,1454.563414,1470.327568
10-04-2017,1479.447134,1495.702138,1455.458341,1471.222457
11-04-2017,1480.349321,1496.606788,1456.353269,1472.117347
12-04-2017,1481.251508,1497.511439,1457.248196,1473.012237
13-04-2017,1482.153696,1498.416089,1458.143124,1473.907127
14-04-2017,1483.055883,1499.32074,1459.038051,1474.802016
15-04-2017,1483.95807,1500.22539,1459.932979,1475.696906
16-04-2017,1484.860257,1501.130041,1460.827906,1476.591796
17-04-2017,1485.762444,1502.034691,1461.722834,1477.486686
18-04-2017,1486.664631,1502.939342,1462.617761,1478.381576
19-04-2017,1487.566818,1503.843992,1463.512689,1479.276465
20-04-2017,1488.469005,1504.748643,1464.407616,1480.171355
21-04-2017,1489.371192,1505.653293,1465.302544,1481.066245
22-04-2017,1490.273379,1506.557944,1466.197471,1481.961135
23-04-2017,1491.175566,1507.462594,1467.092398,1482.856024
24-04-2017,1492.077753,1508.367245,1467.987326,1483.750914
25-04-2017,1492.97994,1509.271895,1468.882253,1484.645804
26-04-2017,1493.882127,1510.176546,1469.777181,1485.540694
27-04-2017,1494.784314,1511.081196,1470.672108,1486.435583
28-04-2017,1495.686501,1511.985847,1471.567036,1487.330473
29-04-2017,1496.588688,1512.890497,1472.461963,1488.225363
30-04-2017,1497.490875,1513.795148,1473.356891,1489.120253
01-05-2017,1498.393062,1514.699798,1474.251818,1490.015143
02-05-2017,1499.29525,1515.604449,1475.146746,1490.910032
03-05-2017,1500.197437,1516.509099,1476.041673,1491.804922
04-05-2017,1501.099624,1517.41375,1476.936601,1492.699812
05-05-2017,1502.001811,1518.3184,1477.831528,1493.594702
06-05-2017,1502.903998,1519.223051,1478.726456,1494.489591
07-05-2017,1503.806185,1520.127701,1479.621383,1495.384481
08-05-2017,1504.708372,1521.032352,1480.516311,1496.279371
09-05-2017,1505.610559,1521.937002,1481.411238,1497.174261
10-05-2017,1506.512746,1522.841653,1482.306166,1498.06915
11-05-2017,1507.414933,1523.746303,1483.201093,1498.96404
12-05-2017,1508.31712,1524.650954,1484.096021,1499.85893
13-05-2017,1509.219307,1525.555604,1484.990948,1500.75382
14-05-2017,1510.121494,1526.460255,1485.885876,1501.64871
15-05-2017,1511.023681,1527.364905,1486.780803,1502.543599
16-05-2017,1511.925868,1528.269556,1487.675731,1503.438489
17-05-2017,1512.828055,1529.174206,1488.570658,1504.333379
18-05-2017,1513.730242,1530.078857,1489.465585,1505.228269
19-05-2017,1514.632429,1530.983507,1490.360513,1506.123158
20-05-2017,1515.534616,1531.888158,1491.25544,1507.018048
21-05-2017,1516.436804,1532.792808,1492.150368,1507.912938
22-05-2017,1517.338991,1533.697459,1493.045295,1508.807828
23-05-2017,1518.241178,1534.602109,1493.940223,1509.702717
24-05-2017,1519.143365,1535.50676,1494.83515,1510.597607
25-05-2017,1520.045552,1536.41141,1495.730078,1511.492497
26-05-2017,1520.947739,1537.316061,1496.625005,1512.387387
27-05-2017,1521.849926,1538.220711,1497.519933,1513.282276
28-05-2017,1522.752113,1539.125362,1498.41486,1514.177166
29-05-2017,1523.6543,1540.030012,1499.309788,1515.072056
30-05-2017,1524.556487,1540.934663,1500.204715,1515.966946
31-05-2017,1525.458674,1541.839313,1501.099643,1516.861836
01-06-2017,1526.360861,1542.743964,1501.99457,1517.756725
02-06-2017,1527.263048,1543.648614,1502.889498,1518.651615
03-06-2017,1528.165235,1544.553265,1503.784425,1519.546505
04-06-2017,1529.067422,1545.457915,1504.679353,1520.441395
05-06-2017,1529.969609,1546.362566,1505.57428,1521.336284
06-06-2017,1530.871796,1547.267216,1506.469208,1522.231174
07-06-2017,1531.773983,1548.171867,1507.364135,1523.126064
08-06-2017,1532.67617,1549.076517,1508.259063,1524.020954
